"samp_date","site_id","plant_name","arth_Class","arth_order","arth_family","arth_genus_subgenus","individual_count"
"2005-03-23 00:00:00","S181","Leucophyllum frutescens  ","Arachnida","Acari","","",1
"2005-03-23 00:00:00","S181","Parkinsonia praecox","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Psocoptera","","",1
"2005-03-23 00:00:00","S181","Parkinsonia praecox","Hexapoda","Homoptera","Aphididae","",1
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","","Diptera","Trixoscelididae","",1
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Thysanoptera","","",3
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Ichneumonidae","",1
"2005-03-23 00:00:00","S181","Leucophyllum frutescens  ","Hexapoda","Psocoptera","","",1
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Homoptera","Aphididae","",1
"2005-03-23 00:00:00","S181","Leucophyllum frutescens  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-23 00:00:00","S181","Leucophyllum frutescens  ","Hexapoda","Thysanoptera","","",1
"2005-03-23 00:00:00","S181","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Diptera","Chironomidae","",5
"2005-03-23 00:00:00","S181","Leucophyllum frutescens  ","Hexapoda","Homoptera","Aphididae","",6
"2005-03-23 00:00:00","S181","Leucophyllum frutescens  ","Hexapoda","Diptera","Chironomidae","",2
"2005-03-23 00:00:00","S191","Prosopis  ","Hexapoda","Homoptera","Aphididae","",10
"2005-03-23 00:00:00","S191","Sisymbrium irio  ","Hexapoda","Thysanoptera","","",9
"2005-03-23 00:00:00","S191","Prosopis  ","Hexapoda","Homoptera","Aphididae","",3
"2005-03-23 00:00:00","S191","Prosopis  ","Arachnida","Acari","","",1
"2005-03-23 00:00:00","S191","Sisymbrium irio  ","Hexapoda","Homoptera","Aphididae","",105
"2005-03-23 00:00:00","S191","Prosopis  ","Hexapoda","Lepidoptera","","",1
"2005-03-23 00:00:00","S191","Sisymbrium irio  ","Hexapoda","Lepidoptera","","",3
"2005-03-23 00:00:00","S191","Prosopis  ","Hexapoda","Thysanoptera","","",6
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Lepidoptera","","",1
"2005-03-23 00:00:00","S201","Lycium berlandieri  ","Hexapoda","Homoptera","Aphididae","",52
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-03-23 00:00:00","S201","Larrea tridentata  ","","Araneae","Theridiidae","",1
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",32
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",12
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Hymenoptera","Eulophidae","",1
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Neuroptera","Hemerobiidae","",1
"2005-03-23 00:00:00","S201","Lycium berlandieri  ","Hexapoda","Thysanoptera","","",3
"2005-03-23 00:00:00","S201","Lycium berlandieri  ","Hexapoda","Psocoptera","","",2
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",19
"2005-03-23 00:00:00","S201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",8
"2005-03-21 00:00:00","T111","Olea europaea  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-21 00:00:00","T111","Cupressus  ","Hexapoda","Hemiptera","Miridae","",11
"2005-03-21 00:00:00","T111","Cupressus  ","Hexapoda","Diptera","Sciaridae","",2
"2005-03-21 00:00:00","T111","Cupressus  ","Arachnida","Acari","","",85
"2005-03-21 00:00:00","T111","Citrus x paradisi  ","Hexapoda","Homoptera","Aphididae","",10
"2005-03-21 00:00:00","T111","Citrus x paradisi  ","Hexapoda","Thysanoptera","","",56
"2005-03-21 00:00:00","T111","Citrus x paradisi  ","Hexapoda","Diptera","Anthomyiidae","",1
"2005-03-21 00:00:00","T111","Olea europaea  ","Hexapoda","Homoptera","Aphididae","",3
"2005-03-21 00:00:00","T111","Olea europaea  ","Hexapoda","Thysanoptera","","",1
"2005-03-21 00:00:00","T111","Olea europaea  ","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-03-21 00:00:00","T111","Cupressus  ","Hexapoda","Homoptera","Aphididae","",13
"2005-03-21 00:00:00","T111","Citrus x paradisi  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-21 00:00:00","T111","Cupressus  ","Hexapoda","Thysanoptera","","",3
"2005-03-21 00:00:00","T111","Cupressus  ","Hexapoda","Diptera","","",1
"2005-05-21 00:00:00","T121","Morus alba  ","Hexapoda","Thysanoptera","","",2
"2005-05-21 00:00:00","T121","Coreopsis  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-05-21 00:00:00","T121","Morus alba  ","Hexapoda","Homoptera","Aphididae","",6
"2005-05-21 00:00:00","T121","Coreopsis  ","Hexapoda","Thysanoptera","","",1
"2005-05-21 00:00:00","T121","Coreopsis  ","Hexapoda","Homoptera","Aphididae","",296
"2005-05-21 00:00:00","T121","Coreopsis  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-28 00:00:00","T131","Myrtus communis  ","Hexapoda","Thysanoptera","","",3
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","","Coccoidea","","",1
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","Arachnida","Acari","","",3
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","Hexapoda","Homoptera","Aphididae","",6
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","Hexapoda","Diptera","Chironomidae","",1
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-28 00:00:00","T131","Tecomaria capensis  ","","Araneae","Theridiidae","",1
"2005-03-28 00:00:00","T131","Myrtus communis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-10 00:00:00","T141","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Aphididae","",9
"2005-03-10 00:00:00","T141","Prosopis  ","Arachnida","Araneida","Dictynidae","",1
"2005-03-10 00:00:00","T141","Nerium oleander  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-10 00:00:00","T141","Bougainvillea spectabilis  ","","Homoptera","Delphacidae","",1
"2005-03-10 00:00:00","T141","Nerium oleander  ","Hexapoda","Diptera","Tipulidae","",1
"2005-03-10 00:00:00","T141","Prosopis  ","Hexapoda","Diptera","Chironomidae","",1
"2005-03-10 00:00:00","T141","Prosopis  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-10 00:00:00","T141","Nerium oleander  ","Arachnida","Araneida","Dictynidae","",1
"2005-04-25 00:00:00","T151","Hibiscus rosa-sinensis  ","","Homoptera","Megaspillidae","",1
"2005-04-25 00:00:00","T151","Nerium oleander  ","Hexapoda","Thysanoptera","","",32
"2005-04-25 00:00:00","T151","Nerium oleander  ","Hexapoda","Homoptera","Aphididae","",1
"2005-04-25 00:00:00","T151","Nerium oleander  ","Hexapoda","Diptera","Muscidae","",1
"2005-04-25 00:00:00","T151","Nerium oleander  ","Hexapoda","Thysanoptera","","",3
"2005-04-25 00:00:00","T151","Hibiscus rosa-sinensis  ","Hexapoda","Thysanoptera","","",7
"2005-04-11 00:00:00","T161","Fraxinus  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-11 00:00:00","T161","Fraxinus  ","Hexapoda","Hymenoptera","Formicidae","Camponotus",9
"2005-04-11 00:00:00","T161","Fraxinus  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-04-11 00:00:00","T161","Fraxinus  ","Hexapoda","Hymenoptera","Formicidae","Brachymyrmex",7
"2005-04-11 00:00:00","T161","Fraxinus  ","Hexapoda","Homoptera","Aphididae","",27
"2005-05-02 00:00:00","T171","Acacia stenophylla  ","Hexapoda","Hemiptera","Miridae","",1
"2005-05-03 00:00:00","T181","","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-05-03 00:00:00","T181","Parkinsonia aculeata  ","Hexapoda","Diptera","Tephritidae","",1
"2005-05-03 00:00:00","T181","Parkinsonia aculeata  ","Hexapoda","Thysanoptera","","",9
"2005-05-03 00:00:00","T181","Bougainvillea  ","Hexapoda","Thysanoptera","","",1
"2005-05-03 00:00:00","T181","Parkinsonia aculeata  ","Hexapoda","Coleoptera","Coccinellidae","Hippodamia convergens",1
"2005-05-03 00:00:00","T181","Bougainvillea  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-05-03 00:00:00","T191","Parkinsonia aculeata  ","Hexapoda","Coleoptera","Coccinellidae","Hippodamia",2
"2005-05-03 00:00:00","T191","Parkinsonia aculeata  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-03 00:00:00","T191","Parkinsonia aculeata  ","Hexapoda","Hemiptera","Miridae","",3
"2005-05-03 00:00:00","T191","Ulmus parvifolia  ","Arachnida","Araneida","Anyphaenidae","Aysha",1
"2005-05-03 00:00:00","T191","Ulmus parvifolia  ","Hexapoda","Thysanoptera","Aeolothripidae","",1
"2005-05-03 00:00:00","T191","Parkinsonia aculeata  ","Hexapoda","Thysanoptera","","",8
"2005-05-03 00:00:00","T191","Ulmus parvifolia  ","Arachnida","Acari","","",3
"2005-05-03 00:00:00","T191","Ulmus parvifolia  ","Hexapoda","Diptera","Heleomyzidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Arachnida","Acari","","",2
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Arachnida","Araneida","Oxyopidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Arachnida","Araneida","Salticidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Arachnida","Araneida","Salticidae","",1
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Arachnida","Acari","","",3
"2005-05-20 00:00:00","T201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",181
"2005-03-25 00:00:00","T211","Larrea tridentata  ","Hexapoda","Psocoptera","","",3
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2005-03-25 00:00:00","T211","Encelia farinosa  ","","Coccoidea","","",1
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Thysanoptera","","",52
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Arachnida","Acari","","",5
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",404
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Lepidoptera","","",1
"2005-03-25 00:00:00","T211","Larrea tridentata  ","Hexapoda","Thysanoptera","","",14
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Arachnida","Acari","","",1
"2005-03-25 00:00:00","T211","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",5
"2005-03-25 00:00:00","T211","Larrea tridentata  ","Hexapoda","Coleoptera","Melyridae","",1
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-03-25 00:00:00","T211","Encelia farinosa  ","Hexapoda","Thysanoptera","","",1
"2005-04-06 00:00:00","T81","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Diptera","Agromyzidae","",1
"2005-04-06 00:00:00","T81","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Homoptera","Aphididae","",3
"2005-04-06 00:00:00","T81","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Eulophidae","",1
"2005-04-06 00:00:00","T81","Larrea tridentata  ","Hexapoda","Thysanoptera","","",38
"2005-04-06 00:00:00","T81","Larrea tridentata  ","Hexapoda","Thysanoptera","","",14
"2005-04-06 00:00:00","T81","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",6
"2005-04-06 00:00:00","T81","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Thysanoptera","","",39
"2005-04-06 00:00:00","T81","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hemiptera","Miridae","",4
"2005-04-06 00:00:00","T81","Larrea tridentata  ","Hexapoda","Psocoptera","","",1
"2005-04-06 00:00:00","T81","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Coleoptera","Curculionidae","",1
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Diptera","Heleomyzidae","",1
"2005-04-04 00:00:00","U111","Citrus limon  ","Hexapoda","Thysanoptera","","",61
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Hymenoptera","Braconidae","",2
"2005-04-04 00:00:00","U111","Nerium oleander  ","Hexapoda","Thysanoptera","","",23
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Coleoptera","Nitidulidae","",1
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Homoptera","Aphididae","",2
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Hymenoptera","Formicidae","Paratrechina",3
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Neuroptera","Chrysopidae","",4
"2005-04-04 00:00:00","U111","Citrus limon  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Thysanoptera","","",13
"2005-04-04 00:00:00","U111","Citrus limon  ","Hexapoda","Diptera","Chloropidae"," ",1
"2005-04-04 00:00:00","U111","Citrus sinensis  ","Hexapoda","Coleoptera","Staphylinidae  ","",1
"2005-03-29 00:00:00","U121","Larrea tridentata  ","Hexapoda","Coleoptera","Corylophidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","","Lepidoptera","Geometridae","",2
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Hexapoda","Homoptera","Psyllidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Arachnida","Araneida","Salticidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae (immature)","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",3
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",3
"2005-05-20 00:00:00","U131","Encelia farinosa  ","Hexapoda","Hemiptera","Tingidae","",1
"2005-05-20 00:00:00","U131","Encelia farinosa  ","Hexapoda","Hymenoptera","Pteromalidae","",1
"2005-05-20 00:00:00","U131","Larrea tridentata  ","Hexapoda","Hemiptera","Pentatomidae (immature)","",1
"2005-05-20 00:00:00","U131","Encelia farinosa  ","Hexapoda","Hemiptera","Rhopalidae","",1
"2005-03-10 00:00:00","U141","Prosopis  ","Hexapoda","Hymenoptera","Formicidae","Forelius",1
"2005-03-10 00:00:00","U141","Nerium oleander  ","Arachnida","Araneida","Dictynidae","",1
"2005-03-10 00:00:00","U141","Nerium oleander  ","Hexapoda","Diptera","Chironomidae","",2
"2005-03-10 00:00:00","U141","Prosopis  ","Hexapoda","Hymenoptera","Formicidae","Forelius",1
"2005-03-10 00:00:00","U141","Nerium oleander  ","Hexapoda","Homoptera","Aphididae","",4
"2005-04-25 00:00:00","U151","Citrus sinensis  ","","Araneae","Theridiidae","",1
"2005-04-25 00:00:00","U151","Citrus sinensis  ","Hexapoda","Thysanoptera","","",1
"2005-04-25 00:00:00","U151","Bougainvillea spectabilis  ","Arachnida","Acari","","",1
"2005-04-25 00:00:00","U151","Bougainvillea spectabilis  ","Hexapoda","Lepidoptera","","",1
"2005-04-25 00:00:00","U151","Bougainvillea spectabilis  ","Hexapoda","Thysanoptera","","",7
"2005-04-25 00:00:00","U151","Citrus sinensis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-25 00:00:00","U151","Citrus sinensis  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2005-04-25 00:00:00","U151","Citrus sinensis  ","Hexapoda","Homoptera","Aphididae","",1
"2005-04-25 00:00:00","U151","Citrus sinensis  ","Hexapoda","Hymenoptera","Formicidae","Paratrechina",1
"2005-04-25 00:00:00","U151","Bougainvillea spectabilis  ","","Hemiptera","Anthocoridae","",1
"2005-04-25 00:00:00","U151","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-11 00:00:00","U161","Ulmus parvifolia  ","Hexapoda","Thysanoptera","","",1
"2005-04-11 00:00:00","U161","Ulmus parvifolia  ","Hexapoda","Neuroptera","Chrysopidae","",4
"2005-02-17 00:00:00","U191","Ambrosia  ","Arachnida","Araneida","Dictynidae","",1
"2005-02-17 00:00:00","U191","Ambrosia  ","","Araneae","Thomisidae","",1
"2005-02-17 00:00:00","U191","Ambrosia  ","Hexapoda","Homoptera","Aphididae","",10
"2005-02-17 00:00:00","U191","Ambrosia  ","Arachnida","Acari","","",1
"2005-02-17 00:00:00","U191","Ambrosia  ","Hexapoda","Diptera","Chironomidae","",2
"2005-02-17 00:00:00","U191","Ambrosia  ","Hexapoda","Thysanoptera","","",1
"2005-02-17 00:00:00","U191","Encelia farinosa  ","Hexapoda","Coleoptera","Corylophidae","Foadia",1
"2005-02-17 00:00:00","U191","Ambrosia  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-02-17 00:00:00","U191","Encelia farinosa  ","Hexapoda","Hemiptera","Miridae","",1
"2005-02-17 00:00:00","U201","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-02-17 00:00:00","U201","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-02-25 00:00:00","U211","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",2
"2005-02-25 00:00:00","U211","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",22
"2005-02-25 00:00:00","U211","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",3
"2005-02-25 00:00:00","U211","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-02-25 00:00:00","U211","Encelia farinosa  ","Hexapoda","Thysanoptera","Thripidae","",3
"2005-04-06 00:00:00","U61","Larrea tridentata  ","Hexapoda","Thysanoptera","","",17
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Diptera","Anthomyiidae","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hemiptera","Miridae","",6
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Psocoptera","","",5
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Coleoptera","Curculionidae","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Chalcidoidea","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Diptera","Agromyzidae","",1
"2005-04-06 00:00:00","U61","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2005-04-06 00:00:00","U61","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",2
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Homoptera","Cicadellidae","",2
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Eulophidae","",2
"2005-04-06 00:00:00","U61","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Thysanoptera","","",31
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Homoptera","Aphididae","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Tanaostigmatidae","",1
"2005-04-06 00:00:00","U61","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Neuroptera","Chrysopidae","",1
"2005-04-06 00:00:00","U61","Prosopis juliflora var. velutina (Woot.) Sarg.","Hexapoda","Hymenoptera","Scelionidae","",2
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","Trichogrammatidae","",1
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","","",1
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",3
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Diptera","Tephritidae","",2
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Hymenoptera","Pteromalidae","",2
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Miridae","",1
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Diptera","Tephritidae","",1
"2005-04-06 00:00:00","U81","Larrea tridentata  ","Hexapoda","Thysanoptera","","",200
"2005-04-06 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",3
"2005-03-07 00:00:00","V111","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",29
"2005-03-07 00:00:00","V111","Larrea tridentata  ","Hexapoda","Thysanoptera","","",3
"2005-03-07 00:00:00","V111","Encelia farinosa  ","Hexapoda","Homoptera","Aphididae","",14
"2005-03-07 00:00:00","V111","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",10
"2005-03-07 00:00:00","V111","Larrea tridentata  ","","Lepidoptera","Pyralidae","",1
"2005-03-07 00:00:00","V111","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",9
"2005-03-02 00:00:00","V121","Leucophyllum frutescens  ","","Coccoidea","","",1
"2005-03-02 00:00:00","V121","Bougainvillea spectabilis  ","Hexapoda","Collembola","","",2
"2005-03-02 00:00:00","V121","Leucophyllum frutescens  ","Hexapoda","Homoptera","Cicadellidae","",35
"2005-03-02 00:00:00","V121","Bougainvillea spectabilis  ","Arachnida","Acari","","",1
"2005-03-02 00:00:00","V121","Leucophyllum frutescens  ","Hexapoda","Collembola","","",11
"2005-03-02 00:00:00","V121","Leucophyllum frutescens  ","Arachnida","Araneida","Dictynidae","",2
"2005-03-02 00:00:00","V121","Leucophyllum frutescens  ","Hexapoda","Psocoptera","","",1
"2005-03-02 00:00:00","V121","Leucophyllum frutescens  ","Arachnida","Acari","","",3
"2005-03-02 00:00:00","V121","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Aphididae","",1
"2005-03-02 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",2
"2005-03-02 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Diptera","Sciaridae","",1
"2005-03-10 00:00:00","V141","Larrea tridentata  ","Hexapoda","Diptera","Sciaridae","",1
"2005-03-10 00:00:00","V141","Larrea tridentata  ","Hexapoda","Hymenoptera","Braconidae","",1
"2005-03-10 00:00:00","V141","Bougainvillea spectabilis  ","Hexapoda","Homoptera","Aphididae","",5
"2005-03-10 00:00:00","V141","Nerium oleander  ","Hexapoda","Homoptera","Aphididae","",5
"2005-03-10 00:00:00","V141","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2005-03-10 00:00:00","V141","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",16
"2005-03-10 00:00:00","V141","Nerium oleander  ","Hexapoda","Hemiptera","Miridae","",1
"2005-03-10 00:00:00","V141","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2005-04-25 00:00:00","v151","Eucalyptus  ","Hexapoda","Neuroptera","Chrysopidae","",3
"2005-04-25 00:00:00","v151","Eucalyptus  ","Hexapoda","Neuroptera","Chrysopidae","",2
"2005-04-25 00:00:00","v151","Juniperus  ","Arachnida","Acari","","",1
"2005-04-25 00:00:00","v151","Juniperus  ","Hexapoda","Hymenoptera","Trichogrammatidae","",1
"2005-04-25 00:00:00","v151","Juniperus  ","Hexapoda","Diptera","Chironomidae","",2
"2005-04-25 00:00:00","v151","Juniperus  ","","Araneida","Araneidae","",1
"2005-04-25 00:00:00","v151","Juniperus  ","Hexapoda","Thysanoptera","","",1
"2005-04-25 00:00:00","v151","Eucalyptus  ","Hexapoda","Thysanoptera","","",1
"2005-04-11 00:00:00","V161","Prosopis  ","Hexapoda","Hemiptera","Miridae","",4
"2005-04-11 00:00:00","V161","Acacia  ","Hexapoda","Homoptera","Cicadellidae","",1
"2005-04-11 00:00:00","V161","Acacia  ","Hexapoda","Thysanoptera","","",2
"2005-05-10 00:00:00","V171","Leucophyllum frutescens  ","","Araneida","Araneidae","",1
"2005-05-10 00:00:00","V171","Encelia farinosa  ","Hexapoda","Lepidoptera","","",2
"2005-05-10 00:00:00","V171","Leucophyllum frutescens  ","","Hemiptera","Berytidae","",1
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","Hexapoda","Homoptera","Aphididae","",6
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","Hexapoda","Diptera","Chironomidae","",1
"2005-03-23 00:00:00","V181","Parkinsonia  ","Hexapoda","Thysanoptera","","",1
"2005-03-23 00:00:00","V181","Parkinsonia  ","Hexapoda","Homoptera","Aleyrodidae"," ",1
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","Hexapoda","Diptera","Sciaridae","",1
"2005-03-23 00:00:00","V181","Parkinsonia  ","Hexapoda","Thysanoptera","","",1
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","Hexapoda","Homoptera","Aleyrodidae"," ",2
"2005-03-23 00:00:00","V181","Parkinsonia  ","","Diptera","Trixoscelididae","",1
"2005-03-23 00:00:00","V181","Parkinsonia  ","Hexapoda","Homoptera","Aphididae","",53
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","Hexapoda","Thysanoptera","","",15
"2005-03-23 00:00:00","V181","Bauhinia variegata  ","","Araneae","Thomisidae","",1
"2005-03-23 00:00:00","V181","Parkinsonia  ","Hexapoda","Homoptera","Aphididae","",8
